交易日期,开盘点位,收盘点位,最高点位,最低点位,成交量(万股),成交额(万元),,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅（%）
2012-05-08,"2,451.58","2,448.88","2,451.60","2,431.03","1,048,555.37","10,496,966.19",,-3.06,-0.12,-28.68,-1.16
2012-05-09,"2,432.47","2,408.59","2,432.47","2,407.51","979,022.12","9,952,122.64",,-40.30,-1.65,-68.98,-2.78
2012-05-10,"2,409.95","2,410.23","2,419.12","2,402.20","816,984.71","8,105,486.14",,1.64,0.07,-67.34,-2.72
2012-05-11,"2,406.07","2,394.98","2,415.98","2,393.38","748,639.95","7,581,575.80",,-15.25,-0.63,-82.59,-3.33
2012-05-14,"2,408.26","2,380.73","2,411.27","2,377.98","905,263.39","8,936,434.06",,-14.26,-0.60,-96.84,-3.91
2012-05-15,"2,367.08","2,374.84","2,376.59","2,354.61","779,229.16","7,733,472.88",,-5.88,-0.25,-102.73,-4.15
2012-05-16,"2,369.30","2,346.19","2,372.03","2,344.50","767,338.29","7,418,172.53",,-28.65,-1.21,-131.38,-5.30
2012-05-17,"2,347.18","2,378.89","2,383.31","2,342.35","868,700.30","8,145,843.98",,32.69,1.39,-98.68,-3.98
2012-05-18,"2,364.90","2,344.52","2,369.60","2,338.24","896,894.19","7,895,644.67",,-34.37,-1.44,-133.05,-5.37
2012-05-21,"2,343.58","2,348.30","2,360.39","2,330.33","748,403.41","7,005,296.46",,3.78,0.16,-129.27,-5.22
2012-05-22,"2,355.73","2,373.31","2,374.06","2,354.87","767,797.80","7,537,452.72",,25.01,1.06,-104.26,-4.21
2012-05-23,"2,369.27","2,363.44","2,378.08","2,350.55","842,165.80","8,488,666.08",,-9.87,-0.42,-114.13,-4.61
2012-05-24,"2,359.68","2,350.97","2,373.06","2,344.58","792,068.05","7,684,060.25",,-12.46,-0.53,-126.60,-5.11
2012-05-25,"2,350.54","2,333.55","2,355.81","2,327.41","740,192.52","6,802,454.78",,-17.42,-0.74,-144.02,-5.81
2012-05-28,"2,325.32","2,361.37","2,361.74","2,309.07","949,621.05","8,673,589.24",,27.81,1.19,-116.20,-4.69
2012-05-29,"2,361.00","2,389.64","2,393.28","2,358.37","1,171,577.25","11,136,364.43",,28.27,1.20,-87.93,-3.55
2012-05-30,"2,385.39","2,384.67","2,391.69","2,378.13","898,097.93","8,482,840.13",,-4.97,-0.21,-92.90,-3.75
2012-05-31,"2,370.01","2,372.23","2,382.99","2,362.31","778,902.28","7,538,346.02",,-12.43,-0.52,-105.34,-4.25
2012-06-01,"2,373.22","2,373.44","2,388.09","2,365.44","770,219.23","7,707,814.48",,1.20,0.05,-104.13,-4.20
2012-06-04,"2,346.98","2,308.55","2,348.20","2,308.23","901,793.47","8,690,329.96",,-64.89,-2.73,-169.02,-6.82
2012-06-05,"2,313.74","2,311.92","2,323.30","2,304.05","660,785.28","6,409,973.76",,3.37,0.15,-165.65,-6.69
2012-06-06,"2,315.56","2,309.56","2,323.11","2,301.04","585,320.28","5,856,208.13",,-2.36,-0.10,-168.01,-6.78
2012-06-07,"2,324.67","2,293.13","2,328.67","2,288.67","602,320.48","5,964,640.04",,-16.42,-0.71,-184.44,-7.44
2012-06-08,"2,306.22","2,281.45","2,306.88","2,276.71","679,246.41","6,375,591.12",,-11.68,-0.51,-196.12,-7.92
2012-06-11,"2,282.89","2,305.86","2,311.77","2,278.16","641,979.67","6,017,722.05",,24.41,1.07,-171.71,-6.93
2012-06-12,"2,295.07","2,289.79","2,298.95","2,280.95","599,419.82","5,529,858.67",,-16.07,-0.70,-187.78,-7.58
2012-06-13,"2,289.71","2,318.92","2,319.71","2,284.65","784,543.49","7,394,558.19",,29.13,1.27,-158.65,-6.40
2012-06-14,"2,306.78","2,295.95","2,314.59","2,293.07","716,337.22","6,892,875.36",,-22.98,-0.99,-181.62,-7.33
2012-06-15,"2,299.78","2,306.85","2,314.24","2,283.40","686,875.79","6,785,591.49",,10.90,0.47,-170.72,-6.89
2012-06-18,"2,313.53","2,316.05","2,325.05","2,309.71","605,946.22","6,030,939.61",,9.20,0.40,-161.52,-6.52
2012-06-19,"2,313.46","2,300.80","2,313.46","2,298.39","601,359.05","5,786,960.23",,-15.26,-0.66,-176.77,-7.13
2012-06-20,"2,300.41","2,292.88","2,304.46","2,291.54","541,039.55","5,056,812.19",,-7.92,-0.34,-184.69,-7.45
2012-06-21,"2,288.45","2,260.88","2,288.45","2,253.79","589,920.12","5,469,685.62",,-32.00,-1.40,-216.69,-8.75
2012-06-25,"2,253.51","2,224.11","2,253.51","2,223.05","597,689.52","5,480,933.60",,-36.76,-1.63,-253.46,-10.23
2012-06-26,"2,214.65","2,222.07","2,229.24","2,203.94","529,407.98","4,728,139.78",,-2.05,-0.09,-255.50,-10.31
2012-06-27,"2,219.94","2,216.93","2,233.54","2,213.32","510,491.28","4,522,031.38",,-5.13,-0.23,-260.64,-10.52
2012-06-28,"2,220.24","2,195.84","2,224.16","2,195.36","541,821.83","5,029,974.47",,-21.09,-0.95,-281.73,-11.37
2012-06-29,"2,190.58","2,225.43","2,226.49","2,188.72","614,418.86","5,596,466.06",,29.59,1.35,-252.14,-10.18
2012-07-02,"2,234.32","2,226.11","2,234.87","2,215.36","621,962.07","6,063,895.78",,0.68,0.03,-251.46,-10.15
2012-07-03,"2,225.57","2,229.19","2,244.83","2,219.05","627,030.21","6,044,103.47",,3.08,0.14,-248.38,-10.02
2012-07-04,"2,233.34","2,227.32","2,239.27","2,219.45","552,736.56","5,236,738.03",,-1.88,-0.08,-250.25,-10.10
2012-07-05,"2,218.22","2,201.35","2,218.22","2,192.65","579,679.34","5,208,814.92",,-25.96,-1.17,-276.22,-11.15
2012-07-06,"2,203.73","2,223.58","2,227.47","2,185.52","765,579.17","7,076,641.35",,22.23,1.01,-253.99,-10.25
2012-07-09,"2,210.71","2,170.81","2,216.70","2,168.61","751,114.72","6,931,322.29",,-52.77,-2.37,-306.76,-12.38
2012-07-10,"2,166.95","2,164.44","2,178.20","2,156.73","589,939.72","5,322,556.21",,-6.38,-0.29,-313.13,-12.64
2012-07-11,"2,160.02","2,175.38","2,176.49","2,156.60","586,144.72","5,341,303.19",,10.95,0.51,-302.19,-12.20
2012-07-12,"2,172.06","2,185.49","2,197.04","2,152.68","821,337.62","7,962,735.82",,10.11,0.46,-292.08,-11.79
2012-07-13,"2,180.17","2,185.90","2,198.66","2,177.92","575,468.38","5,611,476.55",,0.40,0.02,-291.67,-11.77
2012-07-16,"2,187.89","2,147.96","2,188.06","2,146.15","674,876.81","6,271,471.99",,-37.94,-1.74,-329.61,-13.30
2012-07-17,"2,142.43","2,161.19","2,165.34","2,141.48","551,844.08","5,205,062.47",,13.23,0.62,-316.38,-12.77
2012-07-18,"2,159.86","2,169.10","2,170.30","2,138.79","665,526.59","5,928,211.71",,7.91,0.37,-308.47,-12.45
2012-07-19,"2,164.27","2,184.84","2,197.79","2,159.94","793,380.49","6,835,074.26",,15.74,0.73,-292.73,-11.82
2012-07-20,"2,180.01","2,168.64","2,185.73","2,162.06","643,466.72","5,454,996.70",,-16.20,-0.74,-308.93,-12.47
2012-07-23,"2,154.17","2,141.40","2,154.17","2,135.56","556,770.81","4,798,449.81",,-27.24,-1.26,-336.17,-13.57
2012-07-24,"2,132.32","2,146.59","2,158.95","2,131.01","544,112.86","4,665,046.71",,5.19,0.24,-330.98,-13.36
2012-07-25,"2,141.04","2,136.15","2,151.45","2,132.83","485,758.94","4,111,239.48",,-10.44,-0.49,-341.42,-13.78
2012-07-26,"2,134.99","2,126.00","2,147.66","2,124.16","528,840.76","4,490,616.61",,-10.15,-0.48,-351.57,-14.19
2012-07-27,"2,132.01","2,128.77","2,139.15","2,120.63","520,769.20","4,668,022.39",,2.76,0.13,-348.80,-14.08
2012-07-30,"2,128.16","2,109.91","2,137.74","2,107.63","519,923.83","4,240,610.66",,-18.85,-0.89,-367.66,-14.84
2012-07-31,"2,109.33","2,103.63","2,116.90","2,100.25","534,560.97","4,347,081.44",,-6.28,-0.30,-373.94,-15.09
2012-08-01,"2,101.72","2,123.36","2,130.71","2,101.71","538,046.02","4,440,756.52",,19.73,0.94,-354.21,-14.30
2012-08-02,"2,120.15","2,111.18","2,126.46","2,103.50","534,675.39","4,178,130.23",,-12.18,-0.57,-366.39,-14.79
2012-08-03,"2,113.96","2,132.80","2,133.27","2,108.33","533,713.29","4,375,534.14",,21.61,1.02,-344.77,-13.92
2012-08-06,"2,129.15","2,154.92","2,158.68","2,127.26","718,432.04","6,116,241.88",,22.12,1.04,-322.65,-13.02
2012-08-07,"2,153.09","2,157.62","2,159.68","2,148.90","750,497.98","6,193,917.25",,2.70,0.13,-319.95,-12.91
2012-08-08,"2,158.98","2,160.99","2,168.73","2,153.02","728,695.36","6,232,484.82",,3.37,0.16,-316.58,-12.78
2012-08-09,"2,159.43","2,174.10","2,175.55","2,148.69","725,292.46","6,526,964.57",,13.11,0.61,-303.47,-12.25
2012-08-10,"2,172.96","2,168.81","2,176.80","2,165.28","683,685.59","6,092,904.07",,-5.29,-0.24,-308.76,-12.46
2012-08-13,"2,164.04","2,136.08","2,164.04","2,134.55","713,523.22","6,309,788.91",,-32.74,-1.51,-341.49,-13.78
2012-08-14,"2,137.05","2,142.53","2,144.01","2,119.25","675,715.89","5,967,695.57",,6.45,0.30,-335.04,-13.52
2012-08-15,"2,138.28","2,118.95","2,139.14","2,118.50","546,093.94","4,597,455.17",,-23.58,-1.10,-358.62,-14.47
2012-08-16,"2,116.08","2,112.20","2,122.68","2,109.66","451,730.09","3,898,389.26",,-6.75,-0.32,-365.37,-14.75
2012-08-17,"2,111.65","2,114.89","2,120.71","2,100.79","443,906.34","3,915,748.26",,2.69,0.13,-362.68,-14.64
2012-08-20,"2,102.23","2,106.96","2,110.78","2,089.02","467,174.99","3,925,812.55",,-7.93,-0.38,-370.61,-14.96
2012-08-21,"2,106.38","2,118.27","2,124.20","2,103.07","607,565.05","5,147,698.38",,11.31,0.54,-359.30,-14.50
2012-08-22,"2,118.88","2,107.71","2,121.15","2,097.61","584,414.12","4,895,123.00",,-10.56,-0.50,-369.86,-14.93
2012-08-23,"2,106.96","2,113.07","2,118.74","2,097.08","584,722.99","5,033,239.63",,5.36,0.25,-364.50,-14.71
2012-08-24,"2,108.36","2,092.10","2,109.82","2,089.22","601,789.48","4,967,367.30",,-20.97,-0.99,-385.47,-15.56
2012-08-27,"2,085.37","2,055.71","2,085.37","2,055.38","603,148.33","4,786,325.09",,-36.40,-1.74,-421.86,-17.03
2012-08-28,"2,054.97","2,073.15","2,083.96","2,052.49","544,221.04","4,209,786.40",,17.45,0.85,-404.42,-16.32
2012-08-29,"2,066.82","2,053.24","2,073.95","2,051.78","522,098.08","4,162,214.01",,-19.92,-0.96,-424.33,-17.13
2012-08-30,"2,044.03","2,052.59","2,060.19","2,032.54","619,637.92","5,076,422.18",,-0.65,-0.03,-424.98,-17.15
2012-08-31,"2,046.29","2,047.52","2,059.30","2,044.65","461,439.04","3,526,978.79",,-5.06,-0.25,-430.05,-17.36
2012-09-03,"2,044.83","2,059.15","2,066.78","2,041.16","606,354.98","4,791,147.54",,11.63,0.57,-418.42,-16.89
2012-09-04,"2,060.61","2,043.65","2,063.82","2,039.27","574,621.84","4,757,448.49",,-15.50,-0.75,-433.92,-17.51
2012-09-05,"2,038.87","2,037.68","2,048.32","2,029.05","576,498.03","4,488,646.76",,-5.97,-0.29,-439.89,-17.75
2012-09-06,"2,040.67","2,051.92","2,052.95","2,036.37","560,918.17","4,272,853.70",,14.24,0.70,-425.65,-17.18
2012-09-07,"2,062.99","2,127.76","2,145.00","2,062.99","1,399,326.24","11,113,669.58",,75.84,3.70,-349.81,-14.12
2012-09-10,"2,128.07","2,134.89","2,140.17","2,120.49","1,035,800.26","8,611,073.78",,7.13,0.34,-342.68,-13.83
2012-09-11,"2,127.52","2,120.55","2,127.52","2,107.22","804,266.38","6,576,286.44",,-14.34,-0.67,-357.02,-14.41
2012-09-12,"2,129.69","2,126.55","2,137.89","2,109.14","841,147.42","6,915,740.87",,6.00,0.28,-351.02,-14.17
2012-09-13,"2,123.84","2,110.38","2,130.08","2,110.00","790,449.72","6,459,083.14",,-16.18,-0.76,-367.19,-14.82
2012-09-14,"2,127.39","2,123.85","2,136.23","2,111.12","912,482.71","7,617,940.68",,13.47,0.64,-353.72,-14.28
2012-09-17,"2,120.62","2,078.50","2,121.58","2,077.48","763,922.33","6,246,113.44",,-45.35,-2.14,-399.07,-16.11
2012-09-18,"2,069.34","2,059.54","2,074.76","2,053.66","537,948.50","4,363,237.98",,-18.96,-0.91,-418.03,-16.87
2012-09-19,"2,061.06","2,067.83","2,069.95","2,055.20","522,436.29","4,355,087.61",,8.29,0.40,-409.74,-16.54
2012-09-20,"2,060.31","2,024.84","2,060.31","2,023.09","674,826.59","5,395,907.10",,-42.99,-2.08,-452.73,-18.27
2012-09-21,"2,020.55","2,026.69","2,041.95","2,018.26","602,894.56","4,769,512.34",,1.85,0.09,-450.88,-18.20
2012-09-24,"2,015.77","2,033.19","2,040.85","2,005.26","576,377.79","4,557,560.13",,6.50,0.32,-444.38,-17.94
2012-09-25,"2,028.63","2,029.29","2,039.10","2,021.81","482,194.08","3,844,516.25",,-3.90,-0.19,-448.28,-18.09
2012-09-26,"2,027.86","2,004.17","2,033.04","1,999.48","504,008.28","3,841,506.64",,-25.12,-1.24,-473.40,-19.11
2012-09-27,"2,003.10","2,056.32","2,068.07","2,002.32","766,914.57","6,033,893.59",,52.15,2.60,-421.25,-17.00
2012-09-28,"2,042.89","2,086.17","2,089.63","2,040.35","794,489.52","6,480,232.35",,29.85,1.45,-391.40,-15.80
2012-10-08,"2,084.85","2,074.42","2,096.26","2,063.09","551,316.12","4,479,373.25",,-11.75,-0.56,-403.15,-16.27
2012-10-09,"2,081.59","2,115.23","2,119.34","2,081.59","845,637.88","6,752,037.33",,40.81,1.97,-362.34,-14.62
2012-10-10,"2,111.59","2,119.94","2,121.99","2,102.54","789,120.35","6,053,157.37",,4.71,0.22,-357.63,-14.43
2012-10-11,"2,114.23","2,102.87","2,117.84","2,101.14","744,970.29","5,674,443.59",,-17.07,-0.81,-374.70,-15.12
2012-10-12,"2,109.07","2,104.93","2,127.31","2,092.51","682,629.72","5,143,404.48",,2.06,0.10,-372.64,-15.04
2012-10-15,"2,105.02","2,098.70","2,107.20","2,085.12","539,407.51","4,230,863.28",,-6.23,-0.30,-378.87,-15.29
2012-10-16,"2,097.05","2,098.81","2,111.78","2,089.70","578,184.38","4,724,219.72",,0.11,0.01,-378.76,-15.29
2012-10-17,"2,104.28","2,105.62","2,113.16","2,088.04","598,740.65","4,707,059.65",,6.81,0.32,-371.95,-15.01
2012-10-18,"2,108.50","2,131.69","2,137.69","2,107.49","871,910.92","6,571,175.96",,26.07,1.24,-345.88,-13.96
2012-10-19,"2,129.82","2,128.30","2,136.87","2,125.74","676,412.79","5,060,560.03",,-3.39,-0.16,-349.27,-14.10
2012-10-22,"2,118.52","2,132.76","2,138.03","2,112.75","601,172.22","4,753,443.51",,4.46,0.21,-344.81,-13.92
2012-10-23,"2,132.11","2,114.45","2,136.22","2,111.92","726,838.06","5,401,309.17",,-18.31,-0.86,-363.12,-14.66
2012-10-24,"2,106.83","2,115.99","2,124.00","2,104.67","728,866.18","4,972,808.89",,1.54,0.07,-361.58,-14.59
2012-10-25,"2,114.76","2,101.58","2,128.74","2,100.61","853,931.09","5,569,021.66",,-14.41,-0.68,-375.99,-15.18
2012-10-26,"2,100.10","2,066.21","2,102.16","2,058.06","786,064.35","5,424,887.37",,-35.37,-1.68,-411.36,-16.60
2012-10-29,"2,061.85","2,058.94","2,068.24","2,053.09","536,350.09","3,907,811.10",,-7.27,-0.35,-418.63,-16.90
2012-10-30,"2,059.20","2,062.35","2,075.91","2,054.26","605,690.92","4,276,733.49",,3.40,0.17,-415.22,-16.76
2012-10-31,"2,061.12","2,068.88","2,070.48","2,053.58","595,272.34","4,315,908.85",,6.53,0.32,-408.69,-16.50
2012-11-01,"2,070.02","2,104.43","2,109.50","2,069.95","828,866.70","6,260,664.39",,35.55,1.72,-373.14,-15.06
2012-11-02,"2,105.45","2,117.05","2,119.22","2,096.53","765,572.20","5,586,988.55",,12.62,0.60,-360.52,-14.55
2012-11-05,"2,113.33","2,114.03","2,123.33","2,104.58","715,387.62","5,322,213.20",,-3.02,-0.14,-363.54,-14.67
2012-11-06,"2,113.66","2,106.00","2,114.79","2,078.47","713,438.50","5,369,799.88",,-8.03,-0.38,-371.57,-15.00
2012-11-07,"2,102.42","2,105.73","2,112.63","2,093.29","593,801.28","4,716,378.11",,-0.27,-0.01,-371.84,-15.01
2012-11-08,"2,091.25","2,071.51","2,092.57","2,070.65","665,945.61","4,927,609.99",,-34.22,-1.63,-406.06,-16.39
2012-11-09,"2,066.50","2,069.07","2,077.23","2,062.42","542,234.60","3,906,535.46",,-2.44,-0.12,-408.50,-16.49
2012-11-12,"2,069.21","2,079.27","2,079.57","2,061.84","566,948.55","4,208,375.32",,10.21,0.49,-398.30,-16.08
2012-11-13,"2,078.13","2,047.89","2,078.13","2,044.04","610,872.93","4,460,515.91",,-31.39,-1.51,-429.68,-17.34
2012-11-14,"2,047.26","2,055.42","2,056.49","2,040.17","480,930.00","3,588,369.07",,7.53,0.37,-422.15,-17.04
2012-11-15,"2,045.46","2,030.29","2,053.56","2,029.87","505,568.57","3,708,279.77",,-25.13,-1.22,-447.28,-18.05
2012-11-16,"2,026.56","2,014.73","2,028.69","2,001.72","495,816.80","3,682,129.27",,-15.57,-0.77,-462.84,-18.68
2012-11-19,"2,013.25","2,016.98","2,018.38","1,995.72","453,270.18","3,609,072.02",,2.26,0.11,-460.59,-18.59
2012-11-20,"2,020.43","2,008.92","2,023.61","2,004.17","425,806.35","3,337,296.35",,-8.06,-0.40,-468.65,-18.92
2012-11-21,"2,008.21","2,030.32","2,031.15","1,995.17","532,820.21","3,965,862.15",,21.40,1.07,-447.25,-18.05
2012-11-22,"2,021.21","2,015.61","2,023.09","2,009.72","455,778.47","3,372,741.40",,-14.71,-0.72,-461.96,-18.65
2012-11-23,"2,020.02","2,027.38","2,034.88","2,017.00","515,514.69","3,827,837.81",,11.77,0.58,-450.19,-18.17
2012-11-26,"2,023.34","2,017.46","2,027.27","2,014.03","447,795.51","3,311,072.20",,-9.92,-0.49,-460.11,-18.57
2012-11-27,"2,012.08","1,991.17","2,014.21","1,990.34","566,274.22","3,908,918.26",,-26.30,-1.30,-486.40,-19.63
2012-11-28,"1,984.48","1,973.52","1,984.86","1,968.21","505,055.87","3,449,256.97",,-17.64,-0.89,-504.05,-20.34
2012-11-29,"1,972.93","1,963.49","1,980.56","1,961.82","495,400.88","3,317,965.80",,-10.03,-0.51,-514.08,-20.75
2012-11-30,"1,961.82","1,980.12","1,983.42","1,959.33","568,934.16","3,773,910.68",,16.63,0.85,-497.45,-20.08
2012-12-03,"1,977.25","1,959.77","1,988.19","1,957.88","616,533.75","4,302,755.36",,-20.35,-1.03,-517.80,-20.90
2012-12-04,"1,956.62","1,975.14","1,980.12","1,949.46","623,781.23","4,305,454.74",,15.38,0.78,-502.43,-20.28
2012-12-05,"1,973.11","2,031.91","2,040.60","1,970.20","1,199,730.40","8,547,597.02",,56.76,2.87,-445.66,-17.99
2012-12-06,"2,029.56","2,029.24","2,036.61","2,018.38","814,592.19","5,845,252.63",,-2.67,-0.13,-448.33,-18.10
2012-12-07,"2,028.77","2,061.79","2,065.75","2,023.96","1,151,572.89","8,215,897.55",,32.55,1.60,-415.78,-16.78
2012-12-10,"2,067.32","2,083.77","2,087.01","2,064.62","1,153,832.26","8,146,943.73",,21.98,1.07,-393.80,-15.89
2012-12-11,"2,077.56","2,074.70","2,088.64","2,070.19","933,708.30","6,793,037.06",,-9.07,-0.44,-402.87,-16.26
2012-12-12,"2,073.27","2,082.73","2,085.93","2,066.39","785,591.42","5,711,513.98",,8.02,0.39,-394.84,-15.94
2012-12-13,"2,077.42","2,061.48","2,081.36","2,059.47","722,723.24","5,217,963.94",,-21.25,-1.02,-416.09,-16.79
2012-12-14,"2,062.69","2,150.63","2,152.50","2,062.54","1,608,738.12","11,770,709.93",,89.15,4.32,-326.94,-13.20
2012-12-17,"2,152.10","2,160.34","2,169.57","2,151.94","1,442,422.18","11,055,669.99",,9.72,0.45,-317.23,-12.80
2012-12-18,"2,155.86","2,162.46","2,183.71","2,144.73","1,260,994.67","9,902,889.42",,2.12,0.10,-315.11,-12.72
2012-12-19,"2,158.67","2,162.24","2,175.40","2,154.29","943,915.22","7,581,318.07",,-0.22,-0.01,-315.33,-12.73
